Time,,X1,Y1,Z1,X2,Y2,Z2
5.45,3.664,2.5565856,1.3796886,3.0158216,2.565307,1.3808794,3.0268392
5.451,3.665,2.5551765,1.3804205,3.0131325,2.563995,1.3814795,3.0241
5.452,3.666,2.5537674,1.3811524,3.0104434,2.562683,1.3820796,3.0213608
5.453,3.667,2.5523583,1.3818843,3.0077543,2.561371,1.3826797,3.0186216
5.454,3.668,2.5509492,1.3826162,3.0050652,2.560059,1.3832798,3.0158824
5.455,3.669,2.5495401,1.3833481,3.0023761,2.558747,1.3838799,3.0131432
5.456,3.67,2.548131,1.38408,2.999687,2.557435,1.38448,3.010404
5.457,3.671,2.546867,1.3849726,2.9971229,2.5561926,1.3852251,3.0078466
5.458,3.672,2.545603,1.3858652,2.9945588,2.5549502,1.3859702,3.0052892
5.459,3.673,2.544339,1.3867578,2.9919947,2.5537078,1.3867153,3.0027318
5.46,3.674,2.543075,1.3876504,2.9894306,2.5524654,1.3874604,3.0001744
5.461,3.675,2.541811,1.388543,2.9868665,2.551223,1.3882055,2.997617
5.462,3.676,2.540547,1.3894356,2.9843024,2.5499806,1.3889506,2.9950596
5.463,3.677,2.539283,1.3903282,2.9817383,2.5487382,1.3896957,2.9925022
5.464,3.678,2.538019,1.3912208,2.9791742,2.5474958,1.3904408,2.9899448
5.465,3.679,2.536755,1.3921134,2.9766101,2.5462534,1.3911859,2.9873874
5.466,3.68,2.535491,1.393006,2.974046,2.545011,1.391931,2.98483
5.467,3.681,2.5344199,1.3940023,2.9715113,2.5438877,1.3928048,2.9822603
5.468,3.682,2.5333488,1.3949986,2.9689766,2.5427644,1.3936786,2.9796906
5.469,3.683,2.5322777,1.3959949,2.9664419,2.5416411,1.3945524,2.9771209
5.47,3.684,2.5312066,1.3969912,2.9639072,2.5405178,1.3954262,2.9745512
5.471,3.685,2.5301355,1.3979875,2.9613725,2.5393945,1.3963,2.9719815
5.472,3.686,2.5290644,1.3989838,2.9588378,2.5382712,1.3971738,2.9694118
5.473,3.687,2.5279933,1.3999801,2.9563031,2.5371479,1.3980476,2.9668421
5.474,3.688,2.5269222,1.4009764,2.9537684,2.5360246,1.3989214,2.9642724
5.475,3.689,2.5258511,1.4019727,2.9512337,2.5349013,1.3997952,2.9617027
5.476,3.69,2.52478,1.402969,2.948699,2.533778,1.400669,2.959133
5.477,3.691,2.5237586,1.4041991,2.9462111,2.5327273,1.4017973,2.9566958
5.478,3.692,2.5227372,1.4054292,2.9437232,2.5316766,1.4029256,2.9542586
5.479,3.693,2.5217158,1.4066593,2.9412353,2.5306259,1.4040539,2.9518214
5.48,3.694,2.5206944,1.4078894,2.9387474,2.5295752,1.4051822,2.9493842
5.481,3.695,2.519673,1.4091195,2.9362595,2.5285245,1.4063105,2.946947
5.482,3.696,2.5186516,1.4103496,2.9337716,2.5274738,1.4074388,2.9445098
5.483,3.697,2.5176302,1.4115797,2.9312837,2.5264231,1.4085671,2.9420726
5.484,3.698,2.5166088,1.4128098,2.9287958,2.5253724,1.4096954,2.9396354
5.485,3.699,2.5155874,1.4140399,2.9263079,2.5243217,1.4108237,2.9371982
5.486,3.7,2.514566,1.41527,2.92382,2.523271,1.411952,2.934761
5.487,3.701,2.5135206,1.4166633,2.9212843,2.5221838,1.4132866,2.9322449
5.488,3.702,2.5124752,1.4180566,2.9187486,2.5210966,1.4146212,2.9297288
5.489,3.703,2.5114298,1.4194499,2.9162129,2.5200094,1.4159558,2.9272127
5.49,3.704,2.5103844,1.4208432,2.9136772,2.5189222,1.4172904,2.9246966
5.491,3.705,2.509339,1.4222365,2.9111415,2.517835,1.418625,2.9221805
5.492,3.706,2.5082936,1.4236298,2.9086058,2.5167478,1.4199596,2.9196644
5.493,3.707,2.5072482,1.4250231,2.9060701,2.5156606,1.4212942,2.9171483
5.494,3.708,2.5062028,1.4264164,2.9035344,2.5145734,1.4226288,2.9146322
5.495,3.709,2.5051574,1.4278097,2.9009987,2.5134862,1.4239634,2.9121161
5.496,3.71,2.504112,1.429203,2.898463,2.512399,1.425298,2.9096
5.497,3.711,2.5029157,1.4304172,2.8957095,2.5111506,1.4265944,2.9069291
5.498,3.712,2.5017194,1.4316314,2.892956,2.5099022,1.4278908,2.9042582
5.499,3.713,2.5005231,1.4328456,2.8902025,2.5086538,1.4291872,2.9015873
5.5,3.714,2.4993268,1.4340598,2.887449,2.5074054,1.4304836,2.8989164
5.501,3.715,2.4981305,1.435274,2.8846955,2.506157,1.43178,2.8962455
5.502,3.716,2.4969342,1.4364882,2.881942,2.5049086,1.4330764,2.8935746
5.503,3.717,2.4957379,1.4377024,2.8791885,2.5036602,1.4343728,2.8909037
5.504,3.718,2.4945416,1.4389166,2.876435,2.5024118,1.4356692,2.8882328
5.505,3.719,2.4933453,1.4401308,2.8736815,2.5011634,1.4369656,2.8855619
5.506,3.72,2.492149,1.441345,2.870928,2.499915,1.438262,2.882891
5.507,3.721,2.4908833,1.4422192,2.8680204,2.4985801,1.4392837,2.8800161
5.508,3.722,2.4896176,1.4430934,2.8651128,2.4972452,1.4403054,2.8771412
5.509,3.723,2.4883519,1.4439676,2.8622052,2.4959103,1.4413271,2.8742663
5.51,3.724,2.4870862,1.4448418,2.8592976,2.4945754,1.4423488,2.8713914
5.511,3.725,2.4858205,1.445716,2.85639,2.4932405,1.4433705,2.8685165
5.512,3.726,2.4845548,1.4465902,2.8534824,2.4919056,1.4443922,2.8656416
5.513,3.727,2.4832891,1.4474644,2.8505748,2.4905707,1.4454139,2.8627667
5.514,3.728,2.4820234,1.4483386,2.8476672,2.4892358,1.4464356,2.8598918
5.515,3.729,2.4807577,1.4492128,2.8447596,2.4879009,1.4474573,2.8570169
5.516,3.73,2.479492,1.450087,2.841852,2.486566,1.448479,2.854142
5.517,3.731,2.4782061,1.4507173,2.8388824,2.4852998,1.4492083,2.8511449
5.518,3.732,2.4769202,1.4513476,2.8359128,2.4840336,1.4499376,2.8481478
5.519,3.733,2.4756343,1.4519779,2.8329432,2.4827674,1.4506669,2.8451507
5.52,3.734,2.4743484,1.4526082,2.8299736,2.4815012,1.4513962,2.8421536
5.521,3.735,2.4730625,1.4532385,2.827004,2.480235,1.4521255,2.8391565
5.522,3.736,2.4717766,1.4538688,2.8240344,2.4789688,1.4528548,2.8361594
5.523,3.737,2.4704907,1.4544991,2.8210648,2.4777026,1.4535841,2.8331623
5.524,3.738,2.4692048,1.4551294,2.8180952,2.4764364,1.4543134,2.8301652
5.525,3.739,2.4679189,1.4557597,2.8151256,2.4751702,1.4550427,2.8271681
5.526,3.74,2.466633,1.45639,2.812156,2.473904,1.455772,2.824171
5.527,3.741,2.465299,1.456996,2.8091791,2.4725811,1.4564772,2.8212038
5.528,3.742,2.463965,1.457602,2.8062022,2.4712582,1.4571824,2.8182366
5.529,3.743,2.462631,1.458208,2.8032253,2.4699353,1.4578876,2.8152694
5.53,3.744,2.461297,1.458814,2.8002484,2.4686124,1.4585928,2.8123022
5.531,3.745,2.459963,1.45942,2.7972715,2.4672895,1.459298,2.809335
5.532,3.746,2.458629,1.460026,2.7942946,2.4659666,1.4600032,2.8063678
5.533,3.747,2.457295,1.460632,2.7913177,2.4646437,1.4607084,2.8034006
5.534,3.748,2.455961,1.461238,2.7883408,2.4633208,1.4614136,2.8004334
5.535,3.749,2.454627,1.461844,2.7853639,2.4619979,1.4621188,2.7974662
5.536,3.75,2.453293,1.46245,2.782387,2.460675,1.462824,2.794499
5.537,3.751,2.4520118,1.4630949,2.7796337,2.4593787,1.4636318,2.7917513
5.538,3.752,2.4507306,1.4637398,2.7768804,2.4580824,1.4644396,2.7890036
5.539,3.753,2.4494494,1.4643847,2.7741271,2.4567861,1.4652474,2.7862559
5.54,3.754,2.4481682,1.4650296,2.7713738,2.4554898,1.4660552,2.7835082
5.541,3.755,2.446887,1.4656745,2.7686205,2.4541935,1.466863,2.7807605
5.542,3.756,2.4456058,1.4663194,2.7658672,2.4528972,1.4676708,2.7780128
5.543,3.757,2.4443246,1.4669643,2.7631139,2.4516009,1.4684786,2.7752651
5.544,3.758,2.4430434,1.4676092,2.7603606,2.4503046,1.4692864,2.7725174
5.545,3.759,2.4417622,1.4682541,2.7576073,2.4490083,1.4700942,2.7697697
5.546,3.76,2.440481,1.468899,2.754854,2.447712,1.470902,2.767022
5.547,3.761,2.4394865,1.4698376,2.7522438,2.4465693,1.4717333,2.7644526
5.548,3.762,2.438492,1.4707762,2.7496336,2.4454266,1.4725646,2.7618832
5.549,3.763,2.4374975,1.4717148,2.7470234,2.4442839,1.4733959,2.7593138
5.55,3.764,2.436503,1.4726534,2.7444132,2.4431412,1.4742272,2.7567444
5.551,3.765,2.4355085,1.473592,2.741803,2.4419985,1.4750585,2.754175
5.552,3.766,2.434514,1.4745306,2.7391928,2.4408558,1.4758898,2.7516056
5.553,3.767,2.4335195,1.4754692,2.7365826,2.4397131,1.4767211,2.7490362
5.554,3.768,2.432525,1.4764078,2.7339724,2.4385704,1.4775524,2.7464668
5.555,3.769,2.4315305,1.4773464,2.7313622,2.4374277,1.4783837,2.7438974
5.556,3.77,2.430536,1.478285,2.728752,2.436285,1.479215,2.741328
5.557,3.771,2.4296538,1.4793935,2.7262556,2.4354678,1.4802528,2.7388199
5.558,3.772,2.4287716,1.480502,2.7237592,2.4346506,1.4812906,2.7363118
5.559,3.773,2.4278894,1.4816105,2.7212628,2.4338334,1.4823284,2.7338037
5.56,3.774,2.4270072,1.482719,2.7187664,2.4330162,1.4833662,2.7312956
5.561,3.775,2.426125,1.4838275,2.71627,2.432199,1.484404,2.7287875
5.562,3.776,2.4252428,1.484936,2.7137736,2.4313818,1.4854418,2.7262794
5.563,3.777,2.4243606,1.4860445,2.7112772,2.4305646,1.4864796,2.7237713
5.564,3.778,2.4234784,1.487153,2.7087808,2.4297474,1.4875174,2.7212632
5.565,3.779,2.4225962,1.4882615,2.7062844,2.4289302,1.4885552,2.7187551
5.566,3.78,2.421714,1.48937,2.703788,2.428113,1.489593,2.716247
5.567,3.781,2.4211901,1.4907017,2.7012922,2.4273969,1.4907954,2.7137638
5.568,3.782,2.4206662,1.4920334,2.6987964,2.4266808,1.4919978,2.7112806
5.569,3.783,2.4201423,1.4933651,2.6963006,2.4259647,1.4932002,2.7087974
5.57,3.784,2.4196184,1.4946968,2.6938048,2.4252486,1.4944026,2.7063142
5.571,3.785,2.4190945,1.4960285,2.691309,2.4245325,1.495605,2.703831
5.572,3.786,2.4185706,1.4973602,2.6888132,2.4238164,1.4968074,2.7013478
5.573,3.787,2.4180467,1.4986919,2.6863174,2.4231003,1.4980098,2.6988646
5.574,3.788,2.4175228,1.5000236,2.6838216,2.4223842,1.4992122,2.6963814
5.575,3.789,2.4169989,1.5013553,2.6813258,2.4216681,1.5004146,2.6938982
5.576,3.79,2.416475,1.502687,2.67883,2.420952,1.501617,2.691415
5.577,3.791,2.4159377,1.5042159,2.6764558,2.4203691,1.5030502,2.6890479
5.578,3.792,2.4154004,1.5057448,2.6740816,2.4197862,1.5044834,2.6866808
5.579,3.793,2.4148631,1.5072737,2.6717074,2.4192033,1.5059166,2.6843137
5.58,3.794,2.4143258,1.5088026,2.6693332,2.4186204,1.5073498,2.6819466
5.581,3.795,2.4137885,1.5103315,2.666959,2.4180375,1.508783,2.6795795
5.582,3.796,2.4132512,1.5118604,2.6645848,2.4174546,1.5102162,2.6772124
5.583,3.797,2.4127139,1.5133893,2.6622106,2.4168717,1.5116494,2.6748453
5.584,3.798,2.4121766,1.5149182,2.6598364,2.4162888,1.5130826,2.6724782
5.585,3.799,2.4116393,1.5164471,2.6574622,2.4157059,1.5145158,2.6701111
5.586,3.8,2.411102,1.517976,2.655088,2.415123,1.515949,2.667744
5.587,3.801,2.4107552,1.5195949,2.6526654,2.4146828,1.5174173,2.6653492
5.588,3.802,2.4104084,1.5212138,2.6502428,2.4142426,1.5188856,2.6629544
5.589,3.803,2.4100616,1.5228327,2.6478202,2.4138024,1.5203539,2.6605596
5.59,3.804,2.4097148,1.5244516,2.6453976,2.4133622,1.5218222,2.6581648
5.591,3.805,2.409368,1.5260705,2.642975,2.412922,1.5232905,2.65577
5.592,3.806,2.4090212,1.5276894,2.6405524,2.4124818,1.5247588,2.6533752
5.593,3.807,2.4086744,1.5293083,2.6381298,2.4120416,1.5262271,2.6509804
5.594,3.808,2.4083276,1.5309272,2.6357072,2.4116014,1.5276954,2.6485856
5.595,3.809,2.4079808,1.5325461,2.6332846,2.4111612,1.5291637,2.6461908
5.596,3.81,2.407634,1.534165,2.630862,2.410721,1.530632,2.643796
5.597,3.811,2.4072158,1.5354643,2.6282345,2.4103645,1.5319763,2.6411525
5.598,3.812,2.4067976,1.5367636,2.625607,2.410008,1.5333206,2.638509
5.599,3.813,2.4063794,1.5380629,2.6229795,2.4096515,1.5346649,2.6358655
5.6,3.814,2.4059612,1.5393622,2.620352,2.409295,1.5360092,2.633222
5.601,3.815,2.405543,1.5406615,2.6177245,2.4089385,1.5373535,2.6305785
5.602,3.816,2.4051248,1.5419608,2.615097,2.408582,1.5386978,2.627935
5.603,3.817,2.4047066,1.5432601,2.6124695,2.4082255,1.5400421,2.6252915
5.604,3.818,2.4042884,1.5445594,2.609842,2.407869,1.5413864,2.622648
5.605,3.819,2.4038702,1.5458587,2.6072145,2.4075125,1.5427307,2.6200045
5.606,3.82,2.403452,1.547158,2.604587,2.407156,1.544075,2.617361
5.607,3.821,2.4029929,1.5482283,2.6017746,2.4066618,1.5451991,2.6145825
5.608,3.822,2.4025338,1.5492986,2.5989622,2.4061676,1.5463232,2.611804
5.609,3.823,2.4020747,1.5503689,2.5961498,2.4056734,1.5474473,2.6090255
5.61,3.824,2.4016156,1.5514392,2.5933374,2.4051792,1.5485714,2.606247
5.611,3.825,2.4011565,1.5525095,2.590525,2.404685,1.5496955,2.6034685
5.612,3.826,2.4006974,1.5535798,2.5877126,2.4041908,1.5508196,2.60069
5.613,3.827,2.4002383,1.5546501,2.5849002,2.4036966,1.5519437,2.5979115
5.614,3.828,2.3997792,1.5557204,2.5820878,2.4032024,1.5530678,2.595133
5.615,3.829,2.3993201,1.5567907,2.5792754,2.4027082,1.5541919,2.5923545
5.616,3.83,2.398861,1.557861,2.576463,2.402214,1.555316,2.589576
5.617,3.831,2.3982128,1.5587541,2.5736158,2.4015047,1.556251,2.5867531
5.618,3.832,2.3975646,1.5596472,2.5707686,2.4007954,1.557186,2.5839302
5.619,3.833,2.3969164,1.5605403,2.5679214,2.4000861,1.558121,2.5811073
5.62,3.834,2.3962682,1.5614334,2.5650742,2.3993768,1.559056,2.5782844
5.621,3.835,2.39562,1.5623265,2.562227,2.3986675,1.559991,2.5754615
5.622,3.836,2.3949718,1.5632196,2.5593798,2.3979582,1.560926,2.5726386
5.623,3.837,2.3943236,1.5641127,2.5565326,2.3972489,1.561861,2.5698157
5.624,3.838,2.3936754,1.5650058,2.5536854,2.3965396,1.562796,2.5669928
5.625,3.839,2.3930272,1.5658989,2.5508382,2.3958303,1.563731,2.5641699
5.626,3.84,2.392379,1.566792,2.547991,2.395121,1.564666,2.561347
5.627,3.841,2.3917737,1.5675472,2.5451705,2.3943264,1.5655615,2.5584616
5.628,3.842,2.3911684,1.5683024,2.54235,2.3935318,1.566457,2.5555762
5.629,3.843,2.3905631,1.5690576,2.5395295,2.3927372,1.5673525,2.5526908
5.63,3.844,2.3899578,1.5698128,2.536709,2.3919426,1.568248,2.5498054
5.631,3.845,2.3893525,1.570568,2.5338885,2.391148,1.5691435,2.54692
5.632,3.846,2.3887472,1.5713232,2.531068,2.3903534,1.570039,2.5440346
5.633,3.847,2.3881419,1.5720784,2.5282475,2.3895588,1.5709345,2.5411492
5.634,3.848,2.3875366,1.5728336,2.525427,2.3887642,1.57183,2.5382638
5.635,3.849,2.3869313,1.5735888,2.5226065,2.3879696,1.5727255,2.5353784
5.636,3.85,2.386326,1.574344,2.519786,2.387175,1.573621,2.532493
5.637,3.851,2.38551,1.5751096,2.5170151,2.3865322,1.5745152,2.5297432
5.638,3.852,2.384694,1.5758752,2.5142442,2.3858894,1.5754094,2.5269934
5.639,3.853,2.383878,1.5766408,2.5114733,2.3852466,1.5763036,2.5242436
5.64,3.854,2.383062,1.5774064,2.5087024,2.3846038,1.5771978,2.5214938
5.641,3.855,2.382246,1.578172,2.5059315,2.383961,1.578092,2.518744
5.642,3.856,2.38143,1.5789376,2.5031606,2.3833182,1.5789862,2.5159942
5.643,3.857,2.380614,1.5797032,2.5003897,2.3826754,1.5798804,2.5132444
5.644,3.858,2.379798,1.5804688,2.4976188,2.3820326,1.5807746,2.5104946
5.645,3.859,2.378982,1.5812344,2.4948479,2.3813898,1.5816688,2.5077448
5.646,3.86,2.378166,1.582,2.492077,2.380747,1.582563,2.504995
5.647,3.861,2.3776397,1.5828605,2.4894545,2.3802607,1.5834956,2.5024593
5.648,3.862,2.3771134,1.583721,2.486832,2.3797744,1.5844282,2.4999236
5.649,3.863,2.3765871,1.5845815,2.4842095,2.3792881,1.5853608,2.4973879
5.65,3.864,2.3760608,1.585442,2.481587,2.3788018,1.5862934,2.4948522
5.651,3.865,2.3755345,1.5863025,2.4789645,2.3783155,1.587226,2.4923165
5.652,3.866,2.3750082,1.587163,2.476342,2.3778292,1.5881586,2.4897808
5.653,3.867,2.3744819,1.5880235,2.4737195,2.3773429,1.5890912,2.4872451
5.654,3.868,2.3739556,1.588884,2.471097,2.3768566,1.5900238,2.4847094
5.655,3.869,2.3734293,1.5897445,2.4684745,2.3763703,1.5909564,2.4821737
5.656,3.87,2.372903,1.590605,2.465852,2.375884,1.591889,2.479638
5.657,3.871,2.3726517,1.5916603,2.4633896,2.3754273,1.5927621,2.4772136
5.658,3.872,2.3724004,1.5927156,2.4609272,2.3749706,1.5936352,2.4747892
5.659,3.873,2.3721491,1.5937709,2.4584648,2.3745139,1.5945083,2.4723648
5.66,3.874,2.3718978,1.5948262,2.4560024,2.3740572,1.5953814,2.4699404
5.661,3.875,2.3716465,1.5958815,2.45354,2.3736005,1.5962545,2.467516
5.662,3.876,2.3713952,1.5969368,2.4510776,2.3731438,1.5971276,2.4650916
5.663,3.877,2.3711439,1.5979921,2.4486152,2.3726871,1.5980007,2.4626672
5.664,3.878,2.3708926,1.5990474,2.4461528,2.3722304,1.5988738,2.4602428
5.665,3.879,2.3706413,1.6001027,2.4436904,2.3717737,1.5997469,2.4578184
5.666,3.88,2.37039,1.601158,2.441228,2.371317,1.60062,2.455394
5.667,3.881,2.3701882,1.6022709,2.4389377,2.3710336,1.6016146,2.453032
5.668,3.882,2.3699864,1.6033838,2.4366474,2.3707502,1.6026092,2.45067
5.669,3.883,2.3697846,1.6044967,2.4343571,2.3704668,1.6036038,2.448308
5.67,3.884,2.3695828,1.6056096,2.4320668,2.3701834,1.6045984,2.445946
5.671,3.885,2.369381,1.6067225,2.4297765,2.3699,1.605593,2.443584
5.672,3.886,2.3691792,1.6078354,2.4274862,2.3696166,1.6065876,2.441222
5.673,3.887,2.3689774,1.6089483,2.4251959,2.3693332,1.6075822,2.43886
5.674,3.888,2.3687756,1.6100612,2.4229056,2.3690498,1.6085768,2.436498
5.675,3.889,2.3685738,1.6111741,2.4206153,2.3687664,1.6095714,2.434136
5.676,3.89,2.368372,1.612287,2.418325,2.368483,1.610566,2.431774
5.677,3.891,2.3682414,1.6134881,2.4160202,2.3684255,1.6117112,2.4294731
5.678,3.892,2.3681108,1.6146892,2.4137154,2.368368,1.6128564,2.4271722
5.679,3.893,2.3679802,1.6158903,2.4114106,2.3683105,1.6140016,2.4248713
5.68,3.894,2.3678496,1.6170914,2.4091058,2.368253,1.6151468,2.4225704
5.681,3.895,2.367719,1.6182925,2.406801,2.3681955,1.616292,2.4202695
5.682,3.896,2.3675884,1.6194936,2.4044962,2.368138,1.6174372,2.4179686
5.683,3.897,2.3674578,1.6206947,2.4021914,2.3680805,1.6185824,2.4156677
5.684,3.898,2.3673272,1.6218958,2.3998866,2.368023,1.6197276,2.4133668
5.685,3.899,2.3671966,1.6230969,2.3975818,2.3679655,1.6208728,2.4110659
5.686,3.9,2.367066,1.624298,2.395277,2.367908,1.622018,2.408765
5.687,3.901,2.3672172,1.625641,2.3930149,2.3679384,1.6232314,2.4064753
5.688,3.902,2.3673684,1.626984,2.3907528,2.3679688,1.6244448,2.4041856
5.689,3.903,2.3675196,1.628327,2.3884907,2.3679992,1.6256582,2.4018959
5.69,3.904,2.3676708,1.62967,2.3862286,2.3680296,1.6268716,2.3996062
5.691,3.905,2.367822,1.631013,2.3839665,2.36806,1.628085,2.3973165
5.692,3.906,2.3679732,1.632356,2.3817044,2.3680904,1.6292984,2.3950268
5.693,3.907,2.3681244,1.633699,2.3794423,2.3681208,1.6305118,2.3927371
5.694,3.908,2.3682756,1.635042,2.3771802,2.3681512,1.6317252,2.3904474
5.695,3.909,2.3684268,1.636385,2.3749181,2.3681816,1.6329386,2.3881577
5.696,3.91,2.368578,1.637728,2.372656,2.368212,1.634152,2.385868
5.697,3.911,2.3686271,1.6390364,2.3703464,2.368311,1.6353677,2.3834998
5.698,3.912,2.3686762,1.6403448,2.3680368,2.36841,1.6365834,2.3811316
5.699,3.913,2.3687253,1.6416532,2.3657272,2.368509,1.6377991,2.3787634
5.7,3.914,2.3687744,1.6429616,2.3634176,2.368608,1.6390148,2.3763952
5.701,3.915,2.3688235,1.64427,2.361108,2.368707,1.6402305,2.374027
5.702,3.916,2.3688726,1.6455784,2.3587984,2.368806,1.6414462,2.3716588
5.703,3.917,2.3689217,1.6468868,2.3564888,2.368905,1.6426619,2.3692906
5.704,3.918,2.3689708,1.6481952,2.3541792,2.369004,1.6438776,2.3669224
5.705,3.919,2.3690199,1.6495036,2.3518696,2.369103,1.6450933,2.3645542
5.706,3.92,2.369069,1.650812,2.34956,2.369202,1.646309,2.362186
5.707,3.921,2.3692738,1.6519085,2.3469671,2.3692003,1.6474268,2.359632
5.708,3.922,2.3694786,1.653005,2.3443742,2.3691986,1.6485446,2.357078
5.709,3.923,2.3696834,1.6541015,2.3417813,2.3691969,1.6496624,2.354524
5.71,3.924,2.3698882,1.655198,2.3391884,2.3691952,1.6507802,2.35197
5.711,3.925,2.370093,1.6562945,2.3365955,2.3691935,1.651898,2.349416
5.712,3.926,2.3702978,1.657391,2.3340026,2.3691918,1.6530158,2.346862
5.713,3.927,2.3705026,1.6584875,2.3314097,2.3691901,1.6541336,2.344308
5.714,3.928,2.3707074,1.659584,2.3288168,2.3691884,1.6552514,2.341754
5.715,3.929,2.3709122,1.6606805,2.3262239,2.3691867,1.6563692,2.3392
5.716,3.93,2.371117,1.661777,2.323631,2.369185,1.657487,2.336646
5.717,3.931,2.3710743,1.6625416,2.3208417,2.3693174,1.6584391,2.3338957
5.718,3.932,2.3710316,1.6633062,2.3180524,2.3694498,1.6593912,2.3311454
5.719,3.933,2.3709889,1.6640708,2.3152631,2.3695822,1.6603433,2.3283951
5.72,3.934,2.3709462,1.6648354,2.3124738,2.3697146,1.6612954,2.3256448
5.721,3.935,2.3709035,1.6656,2.3096845,2.369847,1.6622475,2.3228945
5.722,3.936,2.3708608,1.6663646,2.3068952,2.3699794,1.6631996,2.3201442
5.723,3.937,2.3708181,1.6671292,2.3041059,2.3701118,1.6641517,2.3173939
5.724,3.938,2.3707754,1.6678938,2.3013166,2.3702442,1.6651038,2.3146436
5.725,3.939,2.3707327,1.6686584,2.2985273,2.3703766,1.6660559,2.3118933
5.726,3.94,2.37069,1.669423,2.295738,2.370509,1.667008,2.309143
5.727,3.941,2.3705981,1.6700342,2.2929373,2.3705243,1.6677233,2.3063446
5.728,3.942,2.3705062,1.6706454,2.2901366,2.3705396,1.6684386,2.3035462
5.729,3.943,2.3704143,1.6712566,2.2873359,2.3705549,1.6691539,2.3007478
5.73,3.944,2.3703224,1.6718678,2.2845352,2.3705702,1.6698692,2.2979494
5.731,3.945,2.3702305,1.672479,2.2817345,2.3705855,1.6705845,2.295151
5.732,3.946,2.3701386,1.6730902,2.2789338,2.3706008,1.6712998,2.2923526
5.733,3.947,2.3700467,1.6737014,2.2761331,2.3706161,1.6720151,2.2895542
5.734,3.948,2.3699548,1.6743126,2.2733324,2.3706314,1.6727304,2.2867558
5.735,3.949,2.3698629,1.6749238,2.2705317,2.3706467,1.6734457,2.2839574
5.736,3.95,2.369771,1.675535,2.267731,2.370662,1.674161,2.281159
5.737,3.951,2.3696978,1.6760597,2.2648983,2.370574,1.6747491,2.2783358
5.738,3.952,2.3696246,1.6765844,2.2620656,2.370486,1.6753372,2.2755126
5.739,3.953,2.3695514,1.6771091,2.2592329,2.370398,1.6759253,2.2726894
5.74,3.954,2.3694782,1.6776338,2.2564002,2.37031,1.6765134,2.2698662
5.741,3.955,2.369405,1.6781585,2.2535675,2.370222,1.6771015,2.267043
5.742,3.956,2.3693318,1.6786832,2.2507348,2.370134,1.6776896,2.2642198
5.743,3.957,2.3692586,1.6792079,2.2479021,2.370046,1.6782777,2.2613966
5.744,3.958,2.3691854,1.6797326,2.2450694,2.369958,1.6788658,2.2585734
5.745,3.959,2.3691122,1.6802573,2.2422367,2.36987,1.6794539,2.2557502
5.746,3.96,2.369039,1.680782,2.239404,2.369782,1.680042,2.252927
5.747,3.961,2.3690592,1.6812386,2.2366165,2.3697039,1.6806775,2.2501919
5.748,3.962,2.3690794,1.6816952,2.233829,2.3696258,1.681313,2.2474568
5.749,3.963,2.3690996,1.6821518,2.2310415,2.3695477,1.6819485,2.2447217
5.75,3.964,2.3691198,1.6826084,2.228254,2.3694696,1.682584,2.2419866
5.751,3.965,2.36914,1.683065,2.2254665,2.3693915,1.6832195,2.2392515
5.752,3.966,2.3691602,1.6835216,2.222679,2.3693134,1.683855,2.2365164
5.753,3.967,2.3691804,1.6839782,2.2198915,2.3692353,1.6844905,2.2337813
5.754,3.968,2.3692006,1.6844348,2.217104,2.3691572,1.685126,2.2310462
5.755,3.969,2.3692208,1.6848914,2.2143165,2.3690791,1.6857615,2.2283111
5.756,3.97,2.369241,1.685348,2.211529,2.369001,1.686397,2.225576
5.757,3.971,2.3692766,1.6859391,2.2089472,2.3689162,1.6870267,2.2229866
5.758,3.972,2.3693122,1.6865302,2.2063654,2.3688314,1.6876564,2.2203972
5.759,3.973,2.3693478,1.6871213,2.2037836,2.3687466,1.6882861,2.2178078
5.76,3.974,2.3693834,1.6877124,2.2012018,2.3686618,1.6889158,2.2152184
5.761,3.975,2.369419,1.6883035,2.19862,2.368577,1.6895455,2.212629
5.762,3.976,2.3694546,1.6888946,2.1960382,2.3684922,1.6901752,2.2100396
5.763,3.977,2.3694902,1.6894857,2.1934564,2.3684074,1.6908049,2.2074502
5.764,3.978,2.3695258,1.6900768,2.1908746,2.3683226,1.6914346,2.2048608
5.765,3.979,2.3695614,1.6906679,2.1882928,2.3682378,1.6920643,2.2022714
5.766,3.98,2.369597,1.691259,2.185711,2.368153,1.692694,2.199682
5.767,3.981,2.3697238,1.6920358,2.1833435,2.368184,1.6933357,2.1972642
5.768,3.982,2.3698506,1.6928126,2.180976,2.368215,1.6939774,2.1948464
5.769,3.983,2.3699774,1.6935894,2.1786085,2.368246,1.6946191,2.1924286
5.77,3.984,2.3701042,1.6943662,2.176241,2.368277,1.6952608,2.1900108
5.771,3.985,2.370231,1.695143,2.1738735,2.368308,1.6959025,2.187593
5.772,3.986,2.3703578,1.6959198,2.171506,2.368339,1.6965442,2.1851752
5.773,3.987,2.3704846,1.6966966,2.1691385,2.36837,1.6971859,2.1827574
5.774,3.988,2.3706114,1.6974734,2.166771,2.368401,1.6978276,2.1803396
5.775,3.989,2.3707382,1.6982502,2.1644035,2.368432,1.6984693,2.1779218
5.776,3.99,2.370865,1.699027,2.162036,2.368463,1.699111,2.175504
